"","data.ST","data.AGEP","data.CIT","data.COW","data.ENG","data.LANX","data.SCHL","data.SEX","data.ANC1P","data.ANC2P","data.FOD1P","data.FOD2P","data.LANP","data.NATIVITY","data.OCCP","data.RAC1P"
"1419932",25,27,1,5,NA,2,20,1,931,999,NA,NA,NA,1,3800,1
"36148",1,41,1,1,NA,2,16,2,999,999,NA,NA,NA,1,5700,1
"1096725",18,37,1,1,NA,2,20,1,999,999,NA,NA,NA,1,6200,1
"144537",5,81,1,NA,NA,2,12,2,50,999,NA,NA,NA,1,NA,1
"1449826",26,65,1,2,NA,2,20,1,88,32,NA,NA,NA,1,7750,1
"1031460",17,55,1,4,NA,2,16,2,50,32,NA,NA,NA,1,5860,1
"745874",12,74,1,NA,2,1,16,1,210,999,NA,NA,625,1,NA,1
"1156603",19,27,1,1,NA,2,20,2,32,999,NA,NA,NA,1,3310,1
"1213330",21,45,1,1,NA,2,20,2,996,999,NA,NA,NA,1,3310,1
"198013",6,14,1,NA,NA,2,9,1,902,999,NA,NA,NA,1,NA,2
"733473",12,57,4,6,1,1,19,2,250,999,NA,NA,625,2,4510,1
"778805",12,84,1,NA,NA,2,16,1,939,999,NA,NA,NA,1,NA,1
"1556559",27,11,1,NA,NA,2,7,1,82,171,NA,NA,NA,1,NA,1
"384605",6,24,5,NA,2,1,21,1,495,999,1401,NA,777,2,NA,1
"1339398",24,68,1,3,1,1,22,1,261,999,6203,NA,625,1,3730,1
"1395142",25,9,1,NA,NA,2,6,1,50,51,NA,NA,NA,1,NA,1
"817343",13,37,1,1,NA,2,21,2,902,999,6200,NA,NA,1,4850,2
"172661",6,3,5,NA,NA,NA,1,2,210,999,NA,NA,NA,2,NA,8
"21969",1,12,1,NA,NA,2,10,1,50,999,NA,NA,NA,1,NA,1
"802544",12,30,1,1,NA,2,16,1,50,999,NA,NA,NA,1,6530,1
"808231",12,29,4,1,1,1,20,2,271,999,NA,NA,625,2,5110,1
"397848",6,94,4,NA,1,1,16,2,88,999,NA,NA,625,2,NA,1
"1477142",26,60,1,1,NA,2,16,1,68,32,NA,NA,NA,1,8220,1
"1248663",22,66,1,NA,NA,2,16,2,939,999,NA,NA,NA,1,NA,1
"423654",6,40,1,3,NA,2,19,1,939,999,NA,NA,NA,1,1530,1
"369078",6,44,1,1,NA,2,19,2,999,999,NA,NA,NA,1,5510,1
"827756",13,19,5,NA,1,1,18,1,252,999,NA,NA,625,2,NA,8
"1248790",22,34,1,4,NA,2,19,1,210,999,NA,NA,NA,1,7630,1
"1321981",24,49,1,1,NA,2,16,1,902,999,NA,NA,NA,1,6355,2
"1427776",25,43,1,1,NA,2,22,1,999,999,2408,NA,NA,1,1430,1
"1531278",27,64,1,1,NA,2,19,1,32,999,NA,NA,NA,1,4920,1
"465263",6,94,4,NA,4,1,19,1,785,999,NA,NA,728,2,NA,6
"651702",12,30,5,1,3,1,14,2,271,999,NA,NA,625,2,4900,1
"1212513",21,16,1,NA,NA,2,13,1,50,32,NA,NA,NA,1,NA,1
"272792",6,63,1,1,NA,2,16,2,999,999,NA,NA,NA,1,350,2
"661294",12,59,1,NA,NA,2,21,2,51,999,4101,NA,NA,1,NA,1
"1076078",18,29,1,1,NA,2,15,1,32,50,NA,NA,NA,1,8140,1
"1353418",24,24,1,5,NA,2,19,2,902,999,NA,NA,NA,1,5840,2
"1195217",20,37,1,1,NA,2,21,1,89,999,5501,NA,NA,1,430,1
"620910",11,69,1,1,NA,2,19,1,902,999,NA,NA,NA,1,1107,2
"818184",13,76,1,NA,NA,2,16,2,999,999,NA,NA,NA,1,NA,1
"946283",17,37,4,1,2,1,20,2,615,999,NA,NA,703,2,5400,6
"16034",1,26,1,1,NA,2,16,1,902,999,NA,NA,NA,1,7750,2
"711834",12,80,1,NA,NA,2,19,2,50,32,NA,NA,NA,1,NA,1
"482667",6,20,5,NA,2,1,19,2,706,999,NA,NA,708,2,NA,6
"1458453",26,16,1,NA,NA,2,14,2,50,22,NA,NA,NA,1,NA,1
"1051965",17,53,1,1,NA,2,16,1,999,999,NA,NA,NA,1,4700,1
"502128",6,16,1,NA,NA,2,14,1,785,999,NA,NA,NA,1,NA,6
"805121",12,18,1,NA,NA,2,13,1,999,999,NA,NA,NA,1,NA,2
"278767",6,8,1,NA,NA,2,5,1,999,999,NA,NA,NA,1,NA,1
"419410",6,60,1,1,NA,2,19,1,290,999,NA,NA,NA,1,5620,1
"31282",1,5,1,NA,NA,2,1,1,924,999,NA,NA,NA,1,NA,1
"1507742",26,29,1,1,NA,2,19,2,924,999,NA,NA,NA,1,5400,1
"647171",12,79,1,NA,NA,2,21,1,50,939,2300,NA,NA,1,NA,1
"1088046",18,1,1,NA,NA,NA,NA,1,939,999,NA,NA,NA,1,NA,1
"1310979",24,49,4,3,NA,2,21,2,291,32,2603,NA,NA,2,2540,1
"683365",12,9,1,NA,NA,2,5,1,32,999,NA,NA,NA,1,NA,1
"590594",9,50,1,1,NA,2,21,1,939,999,3700,NA,NA,1,4820,1
"1346510",24,66,1,NA,NA,2,13,2,22,999,NA,NA,NA,1,NA,1
"237033",6,18,1,1,NA,2,19,1,999,999,NA,NA,NA,1,4140,1
"488237",6,1,1,NA,NA,NA,NA,1,210,999,NA,NA,NA,1,NA,1
"172861",6,38,4,7,1,1,21,2,210,999,1101,NA,625,2,5120,8
"1051563",17,63,1,NA,NA,2,21,1,22,94,3301,NA,NA,1,NA,1
"12762",1,25,1,1,NA,2,17,1,939,999,NA,NA,NA,1,7340,1
"1512880",26,93,1,NA,NA,2,19,2,902,999,NA,NA,NA,1,NA,2
"102182",4,49,5,NA,3,1,12,2,210,999,NA,NA,625,2,NA,1
"1394448",25,65,4,1,2,1,14,1,142,999,NA,NA,645,2,6100,1
"222318",6,17,1,NA,1,1,16,1,416,939,NA,NA,625,1,NA,1
"197834",6,15,3,NA,1,1,13,2,200,999,NA,NA,625,1,NA,1
"472254",6,40,5,1,NA,2,12,1,210,999,NA,NA,NA,2,9640,1
"66529",4,3,1,NA,NA,NA,1,1,210,999,NA,NA,NA,1,NA,1
"528177",8,35,1,1,NA,2,18,1,999,999,NA,NA,NA,1,9610,1
"66178",4,69,1,2,NA,2,21,2,22,21,2307,NA,NA,1,5700,1
"903625",13,52,4,1,NA,2,16,2,308,999,NA,NA,NA,2,3600,2
"93707",4,4,1,NA,NA,NA,1,2,924,999,NA,NA,NA,1,NA,1
"828164",13,2,1,NA,NA,NA,NA,2,100,999,NA,NA,NA,1,NA,1
"775928",12,36,1,1,NA,2,21,2,32,999,5200,NA,NA,1,4920,1
"430761",6,48,1,1,NA,2,13,1,999,999,NA,NA,NA,1,5260,3
"149525",5,44,1,1,NA,2,19,1,32,50,NA,NA,NA,1,7855,1
"577788",9,39,1,2,NA,2,21,2,114,50,6004,NA,NA,1,10,1
"72612",4,69,1,NA,NA,2,19,2,22,94,NA,NA,NA,1,NA,1
"1161128",19,57,1,1,NA,2,16,2,32,999,NA,NA,NA,1,5160,1
"804208",12,56,1,1,NA,2,22,1,50,999,6211,NA,NA,1,430,1
"382515",6,40,5,NA,2,1,21,1,776,999,1101,NA,720,2,NA,6
"293161",6,59,1,NA,NA,2,19,2,924,999,NA,NA,NA,1,NA,1
"869322",13,5,1,NA,NA,2,2,2,22,999,NA,NA,NA,1,NA,1
"171405",6,3,1,NA,NA,NA,1,1,706,999,NA,NA,NA,1,NA,6
"539632",8,57,1,3,NA,2,20,1,290,999,NA,NA,NA,1,4020,1
"89572",4,33,4,1,1,1,19,1,210,999,NA,NA,625,2,5860,1
"924905",15,5,2,NA,NA,2,1,2,720,999,NA,NA,NA,1,NA,6
"271544",6,53,5,1,4,1,1,1,210,999,NA,NA,625,2,9640,8
"521960",6,65,1,NA,NA,2,16,2,903,902,NA,NA,NA,1,NA,2
"1135948",18,47,1,2,NA,2,18,2,902,999,NA,NA,NA,1,3600,2
"127155",5,59,1,NA,NA,2,21,2,22,999,2399,NA,NA,1,NA,1
"1498082",26,67,1,1,NA,2,16,1,32,999,NA,NA,NA,1,5610,1
"89252",4,93,1,NA,NA,2,17,1,51,999,NA,NA,NA,1,NA,1
"1467885",26,67,1,NA,NA,2,17,1,22,32,NA,NA,NA,1,NA,1
"1303801",24,42,5,5,1,1,22,2,999,999,6203,NA,610,2,1360,2
"322365",6,14,1,NA,NA,2,11,1,599,999,NA,NA,NA,1,NA,2
"93161",4,35,1,3,NA,2,21,1,999,999,2503,NA,NA,1,3850,1
"1522324",26,17,1,NA,NA,2,14,2,32,999,NA,NA,NA,1,NA,1
"1092695",18,55,1,4,NA,2,21,1,902,999,6211,2601,NA,1,2200,2
"754449",12,68,4,NA,3,1,16,2,336,999,NA,NA,623,2,NA,2
"777897",12,38,1,1,NA,2,17,2,210,999,NA,NA,NA,1,4940,8
"635947",12,65,1,NA,NA,2,9,1,902,999,NA,NA,NA,1,NA,2
"392357",6,79,1,NA,1,1,12,2,211,999,NA,NA,625,1,NA,1
"94396",4,38,5,1,2,1,18,2,210,999,NA,NA,625,2,4020,1
"955172",17,84,1,NA,NA,2,16,1,50,999,NA,NA,NA,1,NA,1
"1148959",19,58,1,NA,NA,2,17,2,32,112,NA,NA,NA,1,NA,1
"510704",6,48,5,1,3,1,21,2,750,999,6003,NA,724,2,4510,6
"476490",6,46,4,1,2,1,16,1,210,999,NA,NA,625,2,4230,1
"1545663",27,8,1,NA,NA,2,5,1,999,999,NA,NA,NA,1,NA,1
"135947",5,41,1,NA,NA,2,19,2,920,999,NA,NA,NA,1,NA,1
"1471176",26,37,1,1,NA,2,20,1,94,32,NA,NA,NA,1,7750,1
"560008",8,50,1,1,NA,2,16,1,50,22,NA,NA,NA,1,410,1
"560302",8,10,1,NA,NA,2,7,1,22,999,NA,NA,NA,1,NA,1
"926258",15,43,1,1,NA,2,21,1,740,999,5004,5007,NA,1,5420,6
"340548",6,36,4,3,2,1,20,2,210,999,NA,NA,625,2,4610,1
"1344331",24,66,1,3,NA,2,18,2,599,999,NA,NA,NA,1,9120,2
"508851",6,30,4,6,3,1,15,1,210,999,NA,NA,625,2,4250,1
"321114",6,47,1,9,NA,2,16,1,51,999,NA,NA,NA,1,9920,1
"1251684",22,39,1,NA,NA,2,1,2,51,999,NA,NA,NA,1,NA,1
"1598067",28,85,1,NA,NA,2,16,2,999,999,NA,NA,NA,1,NA,1
"822895",13,15,1,NA,NA,2,11,2,902,999,NA,NA,NA,1,NA,2
"649981",12,47,1,NA,NA,2,11,1,939,999,NA,NA,NA,1,NA,1
"1322299",24,59,1,1,NA,2,21,1,176,50,1401,NA,NA,1,1300,1
"958308",17,60,1,1,NA,2,19,1,50,999,NA,NA,NA,1,8740,1
"1232686",21,82,1,NA,NA,2,11,1,939,999,NA,NA,NA,1,NA,1
"987174",17,23,1,1,NA,2,19,1,50,32,NA,NA,NA,1,5240,1
"170990",6,52,5,1,3,1,9,1,226,999,NA,NA,625,2,8320,8
"835344",13,44,1,7,NA,2,19,1,939,999,NA,NA,NA,1,2600,1
"1160696",19,32,1,3,NA,2,20,2,32,999,NA,NA,NA,1,3255,1
"1576644",27,21,1,1,NA,2,19,1,88,32,NA,NA,NA,1,4430,1
"516813",6,69,1,NA,NA,2,16,1,940,999,NA,NA,NA,1,NA,1
"561255",8,24,1,1,NA,2,19,1,22,999,NA,NA,NA,1,9130,1
"824322",13,57,1,NA,NA,2,17,2,32,50,NA,NA,NA,1,NA,1
"397573",6,69,4,NA,4,1,1,2,768,999,NA,NA,722,2,NA,6
"697513",12,52,1,5,NA,2,20,1,999,999,NA,NA,NA,1,5540,2
"1346482",24,43,1,1,NA,2,21,1,32,94,2102,NA,NA,1,1410,1
"628830",12,13,1,NA,NA,2,10,1,999,999,NA,NA,NA,1,NA,1
"511812",6,82,1,NA,NA,2,16,2,130,999,NA,NA,NA,1,NA,1
"828503",13,62,1,NA,NA,2,21,2,97,999,6199,NA,NA,1,NA,1
"1413059",25,30,1,1,NA,2,22,2,190,999,5507,6102,NA,1,3230,1
"212550",6,28,3,1,1,1,21,2,785,999,5200,NA,728,1,2300,6
"1589153",28,33,1,7,NA,2,17,1,902,999,NA,NA,NA,1,7200,2
"672224",12,15,1,NA,NA,2,12,2,22,999,NA,NA,NA,1,NA,1
"27957",1,45,1,1,NA,2,16,2,939,999,NA,NA,NA,1,4720,1
"1042864",17,2,1,NA,NA,NA,NA,1,902,999,NA,NA,NA,1,NA,2
"1138259",19,6,1,NA,NA,2,3,2,82,999,NA,NA,NA,1,NA,1
"709133",12,33,2,1,1,1,21,1,261,999,5506,NA,625,1,430,1
"539738",8,78,4,NA,2,1,16,1,999,999,NA,NA,639,2,NA,1
"966259",17,62,1,7,NA,2,16,1,999,999,NA,NA,NA,1,4840,1
"417206",6,60,1,2,NA,2,22,2,998,999,6002,NA,NA,1,230,1
"588725",9,40,5,1,4,1,19,2,234,999,NA,NA,625,2,4600,1
"1016146",17,32,1,1,NA,2,21,2,999,999,1903,NA,NA,1,735,1
"1392077",25,65,1,NA,NA,2,19,2,50,999,NA,NA,NA,1,NA,1
"1057926",17,16,1,NA,NA,2,13,1,32,999,NA,NA,NA,1,NA,1
"584287",9,65,1,7,NA,2,23,1,142,999,2406,NA,NA,1,2100,1
"228797",6,65,4,NA,4,1,16,1,235,999,NA,NA,625,2,NA,1
"459723",6,6,1,NA,2,1,3,2,221,999,NA,NA,625,1,NA,1
"704205",12,42,1,2,NA,2,24,2,924,999,5200,NA,NA,1,2025,1
"1114873",18,10,1,NA,NA,2,7,1,999,999,NA,NA,NA,1,NA,9
"27068",1,61,1,NA,NA,2,16,2,902,999,NA,NA,NA,1,NA,2
"755267",12,13,1,NA,NA,2,10,1,902,999,NA,NA,NA,1,NA,2
"713585",12,52,4,1,NA,2,16,1,308,999,NA,NA,NA,2,8140,2
"1342630",24,1,1,NA,NA,NA,NA,1,785,740,NA,NA,NA,1,NA,6
"1592479",28,56,1,2,NA,2,15,2,999,999,NA,NA,NA,1,4220,2
"937438",16,22,1,1,NA,2,19,1,999,999,NA,NA,NA,1,9130,1
"730127",12,41,5,2,1,1,19,2,291,999,NA,NA,625,2,650,8
"1035534",17,59,1,1,NA,2,14,2,902,999,NA,NA,NA,1,2160,2
"781795",12,58,1,3,NA,2,16,1,50,999,NA,NA,NA,1,4220,1
"391931",6,64,1,4,NA,2,21,2,148,998,1501,NA,NA,1,2310,1
"622279",11,80,1,NA,NA,2,19,2,902,999,NA,NA,NA,1,NA,2
"193374",6,53,4,2,2,1,9,1,210,999,NA,NA,625,2,9130,1
"1051106",17,27,1,1,NA,2,15,1,210,999,NA,NA,NA,1,4700,8
"1154966",19,64,1,6,NA,2,16,1,32,999,NA,NA,NA,1,4700,1
"331855",6,41,1,1,NA,2,15,1,211,999,NA,NA,NA,1,5240,1
"975966",17,75,1,NA,NA,2,16,2,999,999,NA,NA,NA,1,NA,1
"1352666",24,40,4,1,3,1,6,2,226,999,NA,NA,625,2,4030,8
"606559",9,43,1,NA,NA,2,16,1,26,999,NA,NA,NA,1,NA,1
"283876",6,28,1,5,1,1,21,1,924,999,1501,NA,708,1,9030,1
"1476379",26,49,3,1,1,1,15,1,999,999,NA,NA,625,1,9130,1
"1006648",17,55,1,1,NA,2,21,2,32,999,2309,NA,NA,1,430,1
"934283",16,22,1,1,NA,2,19,1,32,91,NA,NA,NA,1,430,1
"187516",6,38,1,1,1,1,22,1,210,999,6203,NA,625,1,20,1
"1342166",24,65,1,6,NA,2,22,2,50,999,2602,NA,NA,1,2340,1
"509859",6,63,1,4,NA,2,16,2,999,999,NA,NA,NA,1,2340,1
"161449",6,19,1,1,NA,2,16,2,902,999,NA,NA,NA,1,2340,2
"582208",9,18,1,2,NA,2,19,2,999,999,NA,NA,NA,1,5920,1
"891454",13,13,5,NA,1,1,11,2,615,999,NA,NA,701,2,NA,6
"1065896",17,44,1,1,NA,2,23,1,50,32,6200,6201,NA,1,2100,1
"1135837",18,54,1,1,NA,2,22,1,32,999,6201,NA,NA,1,120,1
"218126",6,42,1,7,NA,2,21,1,920,261,6206,NA,NA,1,4760,3
"1014994",17,10,1,NA,NA,2,7,2,22,50,NA,NA,NA,1,NA,1
"138759",5,47,1,1,NA,2,12,1,999,999,NA,NA,NA,1,6050,2
"865736",13,49,1,6,NA,2,21,1,939,999,4801,NA,NA,1,6420,1
"10014",1,6,1,NA,NA,2,3,2,902,999,NA,NA,NA,1,NA,2
"1521209",26,21,1,1,NA,2,16,1,32,999,NA,NA,NA,1,8030,1
"1087632",18,56,1,2,NA,2,16,1,88,999,NA,NA,NA,1,4220,1
"720915",12,8,1,NA,1,1,5,1,271,999,NA,NA,625,1,NA,1
"150138",5,10,1,NA,NA,2,8,2,924,999,NA,NA,NA,1,NA,1
"392062",6,70,4,NA,1,1,19,2,148,999,NA,NA,639,2,NA,1
"846978",13,45,1,NA,NA,2,17,1,22,999,NA,NA,NA,1,NA,1
"312350",6,24,4,1,1,1,19,2,431,999,NA,NA,655,2,4110,1
"16638",1,83,4,NA,NA,2,15,1,46,999,NA,NA,NA,2,NA,1
"438980",6,64,1,1,NA,2,19,1,924,999,NA,NA,NA,1,20,1
"436023",6,35,5,1,NA,2,21,1,720,999,2599,NA,NA,2,1050,6
"1088982",18,41,1,NA,NA,2,17,1,32,999,NA,NA,NA,1,NA,1
"119959",4,71,1,NA,NA,2,21,2,51,999,6201,NA,NA,1,NA,1
"1431983",26,64,1,4,NA,2,20,1,50,82,NA,NA,NA,1,7340,1
"1378927",25,29,1,3,NA,2,21,2,51,50,5200,NA,NA,1,2540,1
"1174949",20,62,1,NA,NA,2,16,1,999,999,NA,NA,NA,1,NA,1
"1502972",26,11,1,NA,NA,2,8,2,22,50,NA,NA,NA,1,NA,1
"71536",4,50,1,1,NA,2,20,2,50,999,NA,NA,NA,1,4010,1
"244106",6,85,1,NA,NA,2,6,1,919,902,NA,NA,NA,1,NA,9
"1114776",18,43,1,1,NA,2,21,2,902,999,6206,NA,NA,1,5700,2
"449948",6,17,1,NA,NA,2,14,2,210,999,NA,NA,NA,1,NA,1
"710557",12,45,1,1,NA,2,19,1,148,125,NA,NA,NA,1,5410,1
"1281863",22,85,1,NA,1,1,16,2,291,26,NA,NA,620,1,NA,1
"955559",17,14,1,NA,NA,2,11,1,999,999,NA,NA,NA,1,NA,1
"489177",6,62,1,2,NA,2,19,1,22,32,NA,NA,NA,1,420,1
"1484058",26,48,1,6,NA,2,19,2,24,999,NA,NA,NA,1,3600,1
"465139",6,15,1,NA,1,1,12,2,999,999,NA,NA,620,1,NA,1
"590058",9,26,5,1,1,1,22,1,291,999,5501,NA,625,2,2200,1
"1393128",25,73,1,NA,NA,2,21,2,50,999,5004,NA,NA,1,NA,1
"306930",6,69,1,NA,NA,2,21,1,22,26,2312,NA,NA,1,NA,1
"445915",6,25,4,2,2,1,19,2,785,999,NA,NA,728,2,5400,6
"1378490",25,58,5,1,2,1,16,2,142,999,NA,NA,645,2,9620,1
"1032487",17,54,1,2,NA,2,20,2,32,22,NA,NA,NA,1,5700,1
"485924",6,66,4,1,1,1,24,1,615,999,5003,5007,667,2,430,6
"1552507",27,37,1,1,NA,2,17,1,32,999,NA,NA,NA,1,5000,1
"644691",12,51,1,7,NA,2,22,1,195,999,6201,NA,NA,1,4710,1
"78289",4,78,1,NA,NA,2,21,1,995,999,5200,NA,NA,1,NA,1
"557133",8,46,1,NA,NA,2,19,1,94,999,NA,NA,NA,1,NA,1
"536884",8,39,5,1,2,1,16,1,417,999,NA,NA,777,2,9130,1
"1238817",21,0,1,NA,NA,NA,NA,2,211,999,NA,NA,NA,1,NA,1
"1598879",28,36,1,1,NA,2,13,2,902,999,NA,NA,NA,1,4230,2
"1556324",27,21,1,NA,NA,2,18,1,32,89,NA,NA,NA,1,NA,1
"1599683",28,42,1,6,NA,2,16,1,999,999,NA,NA,NA,1,9130,2
"799108",12,81,1,NA,NA,2,17,1,51,999,NA,NA,NA,1,NA,1
"35733",1,35,5,3,1,1,22,2,615,999,3600,NA,663,2,2200,6
"448105",6,3,1,NA,NA,NA,2,2,87,210,NA,NA,NA,1,NA,9
"74152",4,58,4,1,2,1,21,1,785,999,2408,NA,728,2,1410,6
"1167949",19,54,1,1,NA,2,17,2,32,22,NA,NA,NA,1,5810,1
"988480",17,47,4,1,1,1,16,1,130,999,NA,NA,648,2,310,1
"1481481",26,43,1,6,NA,2,16,2,26,918,NA,NA,NA,1,950,1
"578769",9,21,1,1,2,1,16,1,261,999,NA,NA,625,1,2630,2
"1212591",21,69,1,4,NA,2,18,2,22,917,NA,NA,NA,1,5940,9
"420808",6,72,1,2,NA,2,21,2,903,917,5200,NA,NA,1,2010,9
"54017",2,11,1,NA,NA,2,8,2,924,999,NA,NA,NA,1,NA,1
"38137",1,8,1,NA,NA,2,4,1,920,999,NA,NA,NA,1,NA,1
"1505738",26,54,1,1,NA,2,19,1,999,999,NA,NA,NA,1,9620,1
"511456",6,64,1,1,NA,2,16,1,999,999,NA,NA,NA,1,7200,1
"696345",12,7,1,NA,NA,2,3,1,275,271,NA,NA,NA,1,NA,1
"791614",12,74,4,NA,NA,2,23,1,615,999,6108,NA,NA,2,NA,6
"1263746",22,15,1,NA,NA,2,12,1,935,999,NA,NA,NA,1,NA,1
"1358565",24,52,4,5,1,1,22,1,615,999,2406,NA,667,2,430,6
"1013901",17,33,1,1,1,1,21,1,222,999,6203,NA,625,1,4720,3
"1240661",21,49,1,1,NA,2,16,1,924,999,NA,NA,NA,1,3245,1
"1185673",20,78,1,1,NA,2,11,2,924,32,NA,NA,NA,1,4030,1
"918568",15,45,4,1,3,1,16,1,706,999,NA,NA,708,2,9640,6
"1343620",24,0,1,NA,NA,NA,NA,2,226,999,NA,NA,NA,1,NA,8
"313037",6,38,4,9,1,1,16,2,210,999,NA,NA,625,2,9920,1
"28689",1,60,1,3,NA,2,22,2,939,999,2309,NA,NA,1,2310,1
"1042032",17,55,1,1,NA,2,19,2,21,999,NA,NA,NA,1,7800,1
"428373",6,27,1,1,1,1,20,2,211,999,NA,NA,625,1,8950,1
"811497",12,44,1,1,NA,2,16,2,22,999,NA,NA,NA,1,7260,1
"1162987",19,20,1,1,NA,2,19,2,32,21,NA,NA,NA,1,4030,1
"1538610",27,16,1,NA,NA,2,13,2,939,999,NA,NA,NA,1,NA,1
"1512428",26,17,1,1,NA,2,14,2,939,999,NA,NA,NA,1,4020,1
"493928",6,21,5,3,1,1,16,2,210,999,NA,NA,625,2,420,8
"200194",6,17,1,9,NA,2,13,1,210,720,NA,NA,NA,1,9920,1
"1349780",24,77,1,2,NA,2,22,1,22,97,6402,NA,NA,1,2040,1
"194296",6,29,1,1,1,1,14,2,211,999,NA,NA,625,1,5700,8
"728066",12,49,4,3,1,1,21,2,271,999,2300,NA,625,2,2310,1
"626427",12,63,1,1,NA,2,18,2,924,939,NA,NA,NA,1,20,1
"616924",10,62,1,2,NA,2,23,1,148,32,6000,3600,NA,1,350,1
"328285",6,79,1,NA,NA,2,16,2,924,999,NA,NA,NA,1,NA,1
"438649",6,63,4,2,2,1,8,1,999,999,NA,NA,625,2,4220,1
"800030",12,76,2,NA,3,1,16,1,261,999,NA,NA,625,1,NA,1
"1590359",28,39,1,2,NA,2,22,2,999,999,2300,NA,NA,1,2310,1
"783731",12,32,1,NA,NA,2,16,1,32,98,NA,NA,NA,1,NA,1
"54125",2,44,1,3,NA,2,22,2,999,999,2300,NA,NA,1,2310,1
"778108",12,8,1,NA,NA,2,5,2,32,82,NA,NA,NA,1,NA,1
"557321",8,43,1,1,NA,2,19,2,903,999,NA,NA,NA,1,4610,2
"720184",12,64,1,NA,NA,2,16,2,924,999,NA,NA,NA,1,NA,1
"1157097",19,42,1,1,NA,2,19,2,32,999,NA,NA,NA,1,4510,8
"663963",12,76,1,NA,NA,2,17,2,903,999,NA,NA,NA,1,NA,2
"192289",6,50,1,1,NA,2,21,1,190,999,6005,NA,NA,1,2850,1
"230824",6,34,1,3,NA,2,22,2,210,999,6402,5301,NA,1,2310,1
"67385",4,67,1,NA,NA,2,24,1,148,999,2300,NA,NA,1,NA,1
"473640",6,6,1,NA,1,1,3,2,490,999,NA,NA,691,1,NA,1
"1549882",27,10,1,NA,NA,2,6,1,32,999,NA,NA,NA,1,NA,1
"759517",12,70,1,NA,NA,2,17,1,22,21,NA,NA,NA,1,NA,1
"961865",17,75,1,NA,NA,2,13,2,24,999,NA,NA,NA,1,NA,1
"9717",1,54,1,1,NA,2,18,2,939,999,NA,NA,NA,1,4700,1
"1446153",26,1,1,NA,NA,NA,NA,1,21,999,NA,NA,NA,1,NA,1
"1468162",26,4,1,NA,NA,NA,1,2,902,999,NA,NA,NA,1,NA,2
"1145007",19,8,1,NA,NA,2,4,1,50,999,NA,NA,NA,1,NA,1
"22663",1,44,1,4,NA,2,22,2,32,999,2307,NA,NA,1,2310,1
"904384",13,45,1,1,NA,2,20,2,902,999,NA,NA,NA,1,3255,2
"1198992",20,21,1,1,NA,2,16,1,50,32,NA,NA,NA,1,5610,1
"1098130",18,53,1,NA,NA,2,15,2,924,999,NA,NA,NA,1,NA,1
"31798",1,11,1,NA,NA,2,8,1,924,920,NA,NA,NA,1,NA,1
"1470093",26,13,1,NA,NA,2,10,1,918,88,NA,NA,NA,1,NA,1
"1406121",25,10,1,NA,NA,2,7,2,999,999,NA,NA,NA,1,NA,1
"176043",6,31,1,3,1,1,21,2,50,32,3401,NA,625,1,4420,1
"1471339",26,9,1,NA,NA,2,5,1,32,918,NA,NA,NA,1,NA,1
"902412",13,64,4,1,NA,2,19,2,902,999,NA,NA,NA,2,3600,2
"327683",6,60,1,NA,NA,2,18,1,32,999,NA,NA,NA,1,NA,1
"231700",6,42,1,6,NA,2,20,1,32,919,NA,NA,NA,1,4710,1
"1107296",18,7,1,NA,NA,2,4,2,32,918,NA,NA,NA,1,NA,1
"1592995",28,81,1,NA,NA,2,17,2,925,939,NA,NA,NA,1,NA,1
"1025374",17,71,4,NA,3,1,16,1,223,999,NA,NA,625,2,NA,8
"404938",6,19,1,NA,NA,2,16,1,924,999,NA,NA,NA,1,NA,8
"797084",12,58,1,1,NA,2,19,2,918,32,NA,NA,NA,1,310,1
"364207",6,6,1,NA,NA,2,2,1,210,26,NA,NA,NA,1,NA,1
"1134703",18,2,1,NA,NA,NA,NA,2,924,999,NA,NA,NA,1,NA,1
"310089",6,60,1,3,NA,2,22,2,183,999,5200,NA,NA,1,2310,1
"63544",4,5,1,NA,1,1,2,2,210,999,NA,NA,625,1,NA,1
"1200260",21,31,1,5,NA,2,21,1,939,924,1901,1904,NA,1,1360,1
"565255",8,59,1,NA,NA,2,21,2,32,22,2304,NA,NA,1,NA,1
"922364",15,61,1,3,NA,2,19,1,720,261,NA,NA,NA,1,3720,9
"831585",13,25,1,1,NA,2,19,2,924,50,NA,NA,NA,1,5700,1
"384528",6,6,5,NA,1,1,3,1,615,999,NA,NA,666,2,NA,6
"1361492",25,58,1,1,NA,2,16,2,82,26,NA,NA,NA,1,3535,1
"940019",16,37,1,7,NA,2,22,2,20,917,6003,NA,NA,1,2340,1
"266636",6,39,5,1,1,1,8,1,210,999,NA,NA,625,2,4020,1
"313620",6,13,1,NA,NA,2,10,1,20,32,NA,NA,NA,1,NA,1
"721067",12,59,1,5,NA,2,21,2,88,32,2901,NA,NA,1,5540,1
"258646",6,43,5,NA,2,1,22,2,210,999,6203,NA,625,2,NA,1
"50587",2,38,1,2,NA,2,16,1,32,999,NA,NA,NA,1,1050,1
"1416696",25,69,1,6,NA,2,15,1,50,26,NA,NA,NA,1,7200,1
"1574964",27,5,1,NA,NA,2,3,1,98,999,NA,NA,NA,1,NA,1
"235078",6,51,4,2,NA,2,21,1,785,999,2408,NA,NA,2,3320,6
